order_item_id,order_id,product_id,quantity,unit_price,subtotal
7212,2384,50,1,58.66,58.66
7213,2384,68,4,488.86,1955.44
7214,2385,65,5,103.56,517.8
7215,2385,45,5,184.89,924.45
7216,2385,62,4,444.18,1776.72
7217,2385,60,2,317.43,634.86
7218,2385,99,5,403.91,2019.55
7219,2386,26,2,20.11,40.22
7220,2386,10,3,360.58,1081.74
7221,2386,77,5,493.21,2466.05
7222,2386,83,4,470.19,1880.76
7223,2387,18,2,111.88,223.76
7224,2387,22,3,271.14,813.42
7225,2387,9,4,93.48,373.92
7226,2387,49,1,168.14,168.14
7227,2388,38,2,293.18,586.36
7228,2388,40,5,225.49,1127.45
7229,2389,81,3,69.38,208.14
7230,2389,43,5,365.01,1825.05
7231,2389,88,1,322.06,322.06
7232,2390,57,2,55.56,111.12
7233,2391,88,1,322.06,322.06
7234,2392,51,2,290.5,581
7235,2392,1,2,263.13,526.26
7236,2393,46,2,455.87,911.74
7237,2393,18,1,111.88,111.88
7238,2393,100,2,479.73,959.46
7239,2394,92,5,267.01,1335.05
7240,2394,41,3,71.84,215.52
7241,2394,84,5,362.77,1813.85
7242,2394,42,4,241.8,967.2
7243,2394,50,1,58.66,58.66
7244,2395,28,3,299.14,897.42
7245,2396,2,3,13.76,41.28
7246,2396,21,1,360.32,360.32
7247,2396,18,3,111.88,335.64
7248,2397,88,4,322.06,1288.24
7249,2397,97,3,337.32,1011.96
7250,2398,46,5,455.87,2279.35
7251,2399,72,2,257.72,515.44
7252,2399,92,5,267.01,1335.05
7253,2399,93,4,389.08,1556.32
7254,2400,10,5,360.58,1802.9
7255,2400,49,5,168.14,840.7
7256,2400,99,5,403.91,2019.55
7257,2400,83,3,470.19,1410.57
7258,2401,33,1,99.83,99.83
7259,2401,23,5,157.5,787.5
7260,2401,38,3,293.18,879.54
7261,2401,4,3,217.56,652.68
7262,2401,5,1,175.97,175.97
7263,2402,4,2,217.56,435.12
7264,2402,18,1,111.88,111.88
7265,2402,26,3,20.11,60.33
7266,2402,5,5,175.97,879.85
7267,2402,29,4,118.85,475.4
7268,2403,100,1,479.73,479.73
7269,2403,50,2,58.66,117.32
7270,2403,64,3,404.34,1213.02
7271,2403,32,3,100.46,301.38
7272,2403,1,4,263.13,1052.52
7273,2404,3,5,275.8,1379
7274,2404,78,3,441.78,1325.34
7275,2404,97,4,337.32,1349.28
7276,2404,96,2,24.45,48.9
7277,2405,18,1,111.88,111.88
7278,2405,83,5,470.19,2350.95
7279,2405,16,4,54.7,218.8
7280,2405,87,3,485.79,1457.37
7281,2406,26,2,20.11,40.22
7282,2406,4,3,217.56,652.68
7283,2407,79,3,460.63,1381.89
7284,2407,33,5,99.83,499.15
7285,2407,86,3,405.91,1217.73
7286,2407,97,4,337.32,1349.28
7287,2408,54,1,345.07,345.07
7288,2408,40,5,225.49,1127.45
7289,2408,96,5,24.45,122.25
7290,2409,74,1,463.46,463.46
7291,2409,37,3,121.39,364.17
7292,2410,37,3,121.39,364.17
7293,2411,74,5,463.46,2317.3
7294,2412,19,3,59.16,177.48
7295,2412,57,3,55.56,166.68
7296,2412,70,5,380.26,1901.3
7297,2412,43,3,365.01,1095.03
7298,2412,77,3,493.21,1479.63
7299,2413,55,5,47.97,239.85
7300,2413,88,5,322.06,1610.3
7301,2413,76,4,283.55,1134.2
7302,2414,45,3,184.89,554.67
7303,2414,32,1,100.46,100.46
7304,2414,9,3,93.48,280.44
7305,2414,100,4,479.73,1918.92
7306,2415,60,4,317.43,1269.72
7307,2415,25,2,392.86,785.72
7308,2415,62,1,444.18,444.18
7309,2415,3,3,275.8,827.4
7310,2416,3,5,275.8,1379
7311,2416,36,3,146.18,438.54
7312,2416,99,1,403.91,403.91
7313,2416,72,3,257.72,773.16
7314,2416,17,4,375.79,1503.16
7315,2417,32,2,100.46,200.92
7316,2417,78,2,441.78,883.56
7317,2417,42,3,241.8,725.4
7318,2417,46,3,455.87,1367.61
7319,2417,70,4,380.26,1521.04
7320,2418,84,2,362.77,725.54
7321,2418,32,3,100.46,301.38
7322,2418,47,2,288.68,577.36
7323,2418,65,5,103.56,517.8
7324,2418,85,4,65.06,260.24
7325,2419,29,4,118.85,475.4
7326,2419,31,4,492.66,1970.64
7327,2419,27,3,109.12,327.36
7328,2419,46,5,455.87,2279.35
7329,2420,65,1,103.56,103.56
7330,2420,48,2,160.97,321.94
7331,2420,48,1,160.97,160.97
7332,2420,77,3,493.21,1479.63
7333,2420,47,4,288.68,1154.72
7334,2421,76,4,283.55,1134.2
7335,2421,20,5,411.46,2057.3
7336,2422,76,2,283.55,567.1
7337,2423,20,5,411.46,2057.3
7338,2423,52,5,134.43,672.15
7339,2423,93,4,389.08,1556.32
7340,2423,15,3,31.65,94.95
7341,2423,40,2,225.49,450.98
7342,2424,86,4,405.91,1623.64
7343,2424,44,5,183.81,919.05
7344,2424,61,4,309.79,1239.16
7345,2425,43,5,365.01,1825.05
7346,2425,53,2,105.42,210.84
7347,2426,81,3,69.38,208.14
7348,2426,40,2,225.49,450.98
7349,2426,91,2,336.75,673.5
7350,2427,2,3,13.76,41.28
7351,2427,64,3,404.34,1213.02
7352,2427,38,3,293.18,879.54
7353,2428,60,3,317.43,952.29
7354,2428,57,4,55.56,222.24
7355,2428,96,5,24.45,122.25
7356,2429,28,3,299.14,897.42
7357,2429,32,1,100.46,100.46
7358,2430,83,2,470.19,940.38
7359,2431,84,3,362.77,1088.31
7360,2431,16,3,54.7,164.1
7361,2431,21,4,360.32,1441.28
7362,2432,6,5,386.9,1934.5
7363,2432,47,3,288.68,866.04
7364,2433,47,3,288.68,866.04
7365,2434,17,3,375.79,1127.37
7366,2434,93,2,389.08,778.16
7367,2435,88,5,322.06,1610.3
7368,2435,40,4,225.49,901.96
7369,2435,54,2,345.07,690.14
7370,2435,18,1,111.88,111.88
7371,2436,5,1,175.97,175.97
7372,2436,82,2,327.17,654.34
7373,2436,61,5,309.79,1548.95
7374,2437,50,2,58.66,117.32
7375,2437,46,4,455.87,1823.48
7376,2438,13,3,260.92,782.76
7377,2438,8,3,297.2,891.6
7378,2438,9,2,93.48,186.96
7379,2438,56,2,208.09,416.18
7380,2439,89,5,133.38,666.9
7381,2439,90,3,420.61,1261.83
7382,2439,43,3,365.01,1095.03
7383,2440,48,2,160.97,321.94
7384,2440,44,4,183.81,735.24
7385,2440,28,5,299.14,1495.7
7386,2441,50,3,58.66,175.98
7387,2441,33,1,99.83,99.83
7388,2441,8,1,297.2,297.2
7389,2441,65,4,103.56,414.24
7390,2442,48,3,160.97,482.91
7391,2442,4,4,217.56,870.24
7392,2442,4,3,217.56,652.68
7393,2442,93,3,389.08,1167.24
7394,2442,40,3,225.49,676.47
7395,2443,60,4,317.43,1269.72
7396,2443,92,3,267.01,801.03
7397,2443,74,2,463.46,926.92
7398,2443,89,4,133.38,533.52
7399,2444,19,4,59.16,236.64
7400,2444,91,5,336.75,1683.75
7401,2444,53,3,105.42,316.26
7402,2444,6,4,386.9,1547.6
7403,2445,5,5,175.97,879.85
7404,2445,12,4,195.25,781
7405,2445,23,2,157.5,315
7406,2445,16,5,54.7,273.5
7407,2445,40,1,225.49,225.49
7408,2446,53,5,105.42,527.1
7409,2446,58,3,260.13,780.39
7410,2446,3,2,275.8,551.6
7411,2446,95,1,397.59,397.59
7412,2446,37,3,121.39,364.17
7413,2447,94,1,443.5,443.5
7414,2447,44,2,183.81,367.62
7415,2447,60,1,317.43,317.43
7416,2447,13,4,260.92,1043.68
7417,2448,28,4,299.14,1196.56
7418,2449,2,5,13.76,68.8
7419,2449,8,4,297.2,1188.8
7420,2449,76,4,283.55,1134.2
7421,2449,71,1,234.88,234.88
7422,2450,47,4,288.68,1154.72
7423,2451,90,2,420.61,841.22
7424,2451,15,3,31.65,94.95
7425,2452,6,5,386.9,1934.5
7426,2452,49,5,168.14,840.7
7427,2452,47,1,288.68,288.68
7428,2453,72,3,257.72,773.16
7429,2453,61,5,309.79,1548.95
7430,2453,55,4,47.97,191.88
7431,2453,28,4,299.14,1196.56
7432,2453,31,3,492.66,1477.98
7433,2454,23,2,157.5,315
7434,2454,98,2,152.13,304.26
7435,2455,41,5,71.84,359.2
7436,2455,17,3,375.79,1127.37
7437,2455,79,5,460.63,2303.15
7438,2456,20,4,411.46,1645.84
7439,2456,27,3,109.12,327.36
7440,2456,46,4,455.87,1823.48
7441,2456,13,4,260.92,1043.68
7442,2457,12,4,195.25,781
7443,2458,95,1,397.59,397.59
7444,2459,17,1,375.79,375.79
7445,2459,87,5,485.79,2428.95
7446,2460,97,4,337.32,1349.28
7447,2461,47,5,288.68,1443.4
7448,2461,43,3,365.01,1095.03
7449,2461,53,2,105.42,210.84
7450,2461,13,1,260.92,260.92
7451,2461,15,2,31.65,63.3
7452,2462,99,1,403.91,403.91
7453,2462,33,1,99.83,99.83
7454,2463,90,5,420.61,2103.05
7455,2464,8,5,297.2,1486
7456,2465,9,4,93.48,373.92
7457,2465,54,4,345.07,1380.28
7458,2465,59,5,132.49,662.45
7459,2466,99,1,403.91,403.91
7460,2466,13,2,260.92,521.84
7461,2467,27,5,109.12,545.6
7462,2468,17,2,375.79,751.58
7463,2469,38,5,293.18,1465.9
7464,2469,58,4,260.13,1040.52
7465,2469,62,2,444.18,888.36
7466,2469,97,4,337.32,1349.28
7467,2469,40,3,225.49,676.47
7468,2470,3,4,275.8,1103.2
7469,2470,38,1,293.18,293.18
7470,2470,92,1,267.01,267.01
7471,2470,52,1,134.43,134.43
7472,2471,23,5,157.5,787.5
7473,2472,74,2,463.46,926.92
7474,2472,71,4,234.88,939.52
7475,2473,6,3,386.9,1160.7
7476,2473,93,2,389.08,778.16
7477,2473,7,3,102.83,308.49
7478,2474,35,2,121.6,243.2
7479,2474,73,1,446.53,446.53
7480,2474,28,5,299.14,1495.7
7481,2474,43,4,365.01,1460.04
7482,2474,63,5,380.74,1903.7
7483,2475,13,3,260.92,782.76
7484,2475,45,2,184.89,369.78
7485,2476,56,3,208.09,624.27
7486,2476,3,2,275.8,551.6
7487,2477,47,5,288.68,1443.4
7488,2478,19,1,59.16,59.16
7489,2478,12,4,195.25,781
7490,2478,34,5,435.95,2179.75
7491,2478,24,2,386.82,773.64
7492,2478,51,2,290.5,581
7493,2479,14,1,40.76,40.76
7494,2479,84,5,362.77,1813.85
7495,2480,69,2,64.44,128.88
7496,2480,50,2,58.66,117.32
7497,2480,73,5,446.53,2232.65
7498,2480,12,3,195.25,585.75
7499,2480,39,2,259.68,519.36
7500,2481,10,4,360.58,1442.32
7501,2481,68,4,488.86,1955.44
7502,2481,86,5,405.91,2029.55
7503,2481,12,2,195.25,390.5
7504,2481,25,3,392.86,1178.58
7505,2482,61,4,309.79,1239.16
7506,2483,76,4,283.55,1134.2
7507,2483,25,4,392.86,1571.44
7508,2483,37,2,121.39,242.78
7509,2483,29,1,118.85,118.85
7510,2483,96,2,24.45,48.9
7511,2484,88,5,322.06,1610.3
7512,2485,1,5,263.13,1315.65
7513,2486,67,5,319.21,1596.05
7514,2487,100,3,479.73,1439.19
7515,2487,79,4,460.63,1842.52
7516,2487,15,4,31.65,126.6
7517,2487,94,3,443.5,1330.5
7518,2487,68,2,488.86,977.72
7519,2488,74,1,463.46,463.46
7520,2488,88,3,322.06,966.18
7521,2488,42,2,241.8,483.6
7522,2488,13,4,260.92,1043.68
7523,2488,84,3,362.77,1088.31
7524,2489,8,1,297.2,297.2
7525,2489,20,4,411.46,1645.84
7526,2489,15,4,31.65,126.6
7527,2490,51,1,290.5,290.5
7528,2490,72,2,257.72,515.44
7529,2491,1,3,263.13,789.39
7530,2492,52,4,134.43,537.72
7531,2492,84,4,362.77,1451.08
7532,2492,60,3,317.43,952.29
7533,2492,23,5,157.5,787.5
7534,2492,25,2,392.86,785.72
7535,2493,6,1,386.9,386.9
7536,2493,34,1,435.95,435.95
7537,2493,18,3,111.88,335.64
7538,2493,22,2,271.14,542.28
7539,2493,63,1,380.74,380.74
7540,2494,72,4,257.72,1030.88
7541,2494,47,1,288.68,288.68
7542,2494,64,3,404.34,1213.02
7543,2494,78,1,441.78,441.78
7544,2495,53,3,105.42,316.26
7545,2495,34,1,435.95,435.95
7546,2495,37,5,121.39,606.95
7547,2495,58,3,260.13,780.39
7548,2496,93,4,389.08,1556.32
7549,2496,72,5,257.72,1288.6
7550,2496,50,4,58.66,234.64
7551,2496,70,1,380.26,380.26
7552,2496,17,1,375.79,375.79
7553,2497,8,3,297.2,891.6
7554,2497,99,1,403.91,403.91
7555,2497,81,2,69.38,138.76
7556,2498,96,4,24.45,97.8
7557,2498,43,2,365.01,730.02
7558,2499,39,3,259.68,779.04
7559,2499,9,5,93.48,467.4
7560,2499,74,1,463.46,463.46
7561,2499,1,2,263.13,526.26
7562,2499,24,3,386.82,1160.46
7563,2500,46,1,455.87,455.87
7564,2501,98,1,152.13,152.13
7565,2501,13,1,260.92,260.92
7566,2502,89,5,133.38,666.9
7567,2502,5,4,175.97,703.88
7568,2502,54,2,345.07,690.14
7569,2502,68,3,488.86,1466.58
7570,2502,66,3,102.27,306.81
7571,2503,79,1,460.63,460.63
7572,2503,94,4,443.5,1774
7573,2503,78,1,441.78,441.78
7574,2503,39,1,259.68,259.68
7575,2504,7,4,102.83,411.32
7576,2504,35,4,121.6,486.4
7577,2504,21,5,360.32,1801.6
7578,2505,58,4,260.13,1040.52
7579,2506,24,4,386.82,1547.28
7580,2506,91,4,336.75,1347
7581,2506,10,1,360.58,360.58
7582,2507,88,1,322.06,322.06
7583,2507,56,1,208.09,208.09
7584,2507,31,2,492.66,985.32
7585,2507,54,1,345.07,345.07
7586,2507,71,1,234.88,234.88
7587,2508,77,3,493.21,1479.63
7588,2508,61,1,309.79,309.79
7589,2509,61,4,309.79,1239.16
7590,2509,50,2,58.66,117.32
7591,2509,45,3,184.89,554.67
7592,2509,18,2,111.88,223.76
7593,2509,56,3,208.09,624.27
7594,2510,67,3,319.21,957.63
7595,2510,100,3,479.73,1439.19
7596,2511,62,5,444.18,2220.9
7597,2511,86,5,405.91,2029.55
7598,2511,90,2,420.61,841.22
7599,2512,91,3,336.75,1010.25
7600,2513,17,5,375.79,1878.95
7601,2513,82,2,327.17,654.34
7602,2513,83,5,470.19,2350.95
7603,2513,98,5,152.13,760.65
7604,2514,48,5,160.97,804.85
7605,2514,75,5,190.13,950.65
7606,2514,68,1,488.86,488.86
7607,2514,91,3,336.75,1010.25
7608,2515,55,2,47.97,95.94
7609,2516,75,3,190.13,570.39
7610,2516,87,1,485.79,485.79
7611,2516,71,1,234.88,234.88
7612,2517,77,3,493.21,1479.63
7613,2517,45,5,184.89,924.45
7614,2517,38,3,293.18,879.54
7615,2517,29,2,118.85,237.7
7616,2517,88,2,322.06,644.12
7617,2518,75,4,190.13,760.52
7618,2519,49,2,168.14,336.28
7619,2520,35,5,121.6,608
7620,2521,76,4,283.55,1134.2
7621,2521,33,2,99.83,199.66
7622,2521,3,4,275.8,1103.2
7623,2521,19,1,59.16,59.16
7624,2522,45,3,184.89,554.67
7625,2522,93,5,389.08,1945.4
7626,2522,88,1,322.06,322.06
7627,2523,35,1,121.6,121.6
7628,2523,82,2,327.17,654.34
7629,2523,27,5,109.12,545.6
7630,2523,34,4,435.95,1743.8
7631,2523,11,3,300.33,900.99
7632,2524,47,1,288.68,288.68
7633,2524,76,3,283.55,850.65
7634,2524,71,4,234.88,939.52
7635,2524,1,5,263.13,1315.65
7636,2524,29,5,118.85,594.25
7637,2525,91,1,336.75,336.75
7638,2526,31,2,492.66,985.32
7639,2527,47,4,288.68,1154.72
7640,2527,60,2,317.43,634.86
7641,2528,73,1,446.53,446.53
7642,2529,34,5,435.95,2179.75
7643,2529,75,4,190.13,760.52
7644,2529,43,2,365.01,730.02
7645,2529,25,4,392.86,1571.44
7646,2529,29,3,118.85,356.55
7647,2530,100,3,479.73,1439.19
7648,2530,89,3,133.38,400.14
7649,2530,81,3,69.38,208.14
7650,2530,50,1,58.66,58.66
7651,2530,6,2,386.9,773.8
7652,2531,77,3,493.21,1479.63
7653,2531,19,1,59.16,59.16
7654,2532,53,1,105.42,105.42
7655,2532,87,4,485.79,1943.16
7656,2532,59,5,132.49,662.45
7657,2533,78,3,441.78,1325.34
7658,2534,95,5,397.59,1987.95
7659,2535,40,1,225.49,225.49
7660,2535,9,4,93.48,373.92
7661,2535,95,4,397.59,1590.36
7662,2535,5,3,175.97,527.91
7663,2535,90,2,420.61,841.22
7664,2536,23,2,157.5,315
7665,2536,42,5,241.8,1209
7666,2536,67,5,319.21,1596.05
7667,2536,96,3,24.45,73.35
7668,2536,30,4,193.42,773.68
7669,2537,39,1,259.68,259.68
7670,2538,9,3,93.48,280.44
7671,2538,25,3,392.86,1178.58
7672,2538,29,4,118.85,475.4
7673,2538,8,3,297.2,891.6
7674,2538,19,3,59.16,177.48
7675,2539,74,2,463.46,926.92
7676,2539,1,1,263.13,263.13
7677,2539,72,3,257.72,773.16
7678,2540,69,4,64.44,257.76
7679,2541,27,2,109.12,218.24
7680,2541,72,5,257.72,1288.6
7681,2541,14,4,40.76,163.04
7682,2541,1,3,263.13,789.39
7683,2542,51,4,290.5,1162
7684,2542,88,1,322.06,322.06
7685,2542,15,4,31.65,126.6
7686,2542,71,5,234.88,1174.4
7687,2542,30,2,193.42,386.84
7688,2543,35,2,121.6,243.2
7689,2543,17,3,375.79,1127.37
7690,2544,8,1,297.2,297.2
7691,2544,51,2,290.5,581
7692,2544,18,5,111.88,559.4
7693,2544,89,5,133.38,666.9
7694,2544,85,4,65.06,260.24
7695,2545,44,1,183.81,183.81
7696,2545,37,2,121.39,242.78
7697,2546,6,4,386.9,1547.6
7698,2546,27,4,109.12,436.48
7699,2546,4,3,217.56,652.68
7700,2546,40,3,225.49,676.47
7701,2547,37,2,121.39,242.78
7702,2547,76,4,283.55,1134.2
7703,2548,53,4,105.42,421.68
7704,2548,43,4,365.01,1460.04
7705,2548,97,3,337.32,1011.96
7706,2548,88,4,322.06,1288.24
7707,2548,69,4,64.44,257.76
7708,2549,34,1,435.95,435.95
7709,2549,3,5,275.8,1379
7710,2549,84,4,362.77,1451.08
7711,2549,69,1,64.44,64.44
7712,2549,88,4,322.06,1288.24
7713,2550,57,1,55.56,55.56
7714,2550,19,3,59.16,177.48
7715,2550,99,4,403.91,1615.64
7716,2551,56,3,208.09,624.27
7717,2551,22,4,271.14,1084.56
7718,2551,75,5,190.13,950.65
7719,2551,22,2,271.14,542.28
7720,2552,45,4,184.89,739.56
7721,2552,24,5,386.82,1934.1
7722,2552,47,1,288.68,288.68
7723,2552,51,3,290.5,871.5
7724,2553,46,3,455.87,1367.61
7725,2553,17,5,375.79,1878.95
7726,2553,77,5,493.21,2466.05
7727,2553,18,2,111.88,223.76
7728,2554,66,3,102.27,306.81
7729,2554,80,1,135.98,135.98
7730,2554,26,2,20.11,40.22
7731,2554,42,3,241.8,725.4
7732,2555,47,4,288.68,1154.72
7733,2555,62,1,444.18,444.18
7734,2555,43,3,365.01,1095.03
7735,2556,89,2,133.38,266.76
7736,2557,58,2,260.13,520.26
7737,2557,7,2,102.83,205.66
7738,2557,44,3,183.81,551.43
7739,2558,67,5,319.21,1596.05
7740,2558,39,5,259.68,1298.4
7741,2559,71,5,234.88,1174.4
7742,2559,80,5,135.98,679.9
7743,2559,27,1,109.12,109.12
7744,2560,38,1,293.18,293.18
7745,2560,41,2,71.84,143.68
7746,2561,39,1,259.68,259.68
7747,2561,46,3,455.87,1367.61
7748,2561,46,5,455.87,2279.35
7749,2562,69,3,64.44,193.32
7750,2563,55,4,47.97,191.88
7751,2564,76,1,283.55,283.55
7752,2564,74,4,463.46,1853.84
7753,2565,80,4,135.98,543.92
7754,2565,10,5,360.58,1802.9
7755,2565,33,5,99.83,499.15
7756,2565,1,5,263.13,1315.65
7757,2566,4,5,217.56,1087.8
7758,2566,76,1,283.55,283.55
7759,2566,63,5,380.74,1903.7
7760,2566,22,3,271.14,813.42
7761,2566,44,4,183.81,735.24
7762,2567,77,1,493.21,493.21
7763,2567,53,3,105.42,316.26
7764,2567,18,1,111.88,111.88
7765,2568,22,4,271.14,1084.56
7766,2568,81,4,69.38,277.52
7767,2568,41,3,71.84,215.52
7768,2568,89,3,133.38,400.14
7769,2568,5,1,175.97,175.97
7770,2569,97,1,337.32,337.32
7771,2569,70,2,380.26,760.52
7772,2569,57,3,55.56,166.68
7773,2570,69,3,64.44,193.32
7774,2570,73,1,446.53,446.53
7775,2570,4,3,217.56,652.68
7776,2570,21,3,360.32,1080.96
7777,2571,4,1,217.56,217.56
7778,2572,63,3,380.74,1142.22
7779,2572,81,1,69.38,69.38
7780,2572,57,4,55.56,222.24
7781,2573,15,3,31.65,94.95
7782,2574,80,5,135.98,679.9
7783,2575,46,2,455.87,911.74
7784,2575,45,5,184.89,924.45
7785,2576,90,3,420.61,1261.83
7786,2576,43,4,365.01,1460.04
7787,2577,9,3,93.48,280.44
7788,2577,41,4,71.84,287.36
7789,2577,49,2,168.14,336.28
7790,2577,93,4,389.08,1556.32
7791,2578,66,5,102.27,511.35
7792,2578,43,4,365.01,1460.04
7793,2578,30,5,193.42,967.1
7794,2578,14,5,40.76,203.8
7795,2579,94,3,443.5,1330.5
7796,2579,69,2,64.44,128.88
7797,2580,90,4,420.61,1682.44
7798,2580,64,1,404.34,404.34
7799,2580,64,4,404.34,1617.36
7800,2581,56,2,208.09,416.18
7801,2581,47,5,288.68,1443.4
7802,2581,19,4,59.16,236.64
7803,2581,73,1,446.53,446.53
7804,2582,30,2,193.42,386.84
7805,2582,83,5,470.19,2350.95
7806,2582,88,5,322.06,1610.3
7807,2583,60,5,317.43,1587.15
7808,2584,34,1,435.95,435.95
7809,2584,33,5,99.83,499.15
7810,2584,73,1,446.53,446.53
7811,2584,36,4,146.18,584.72
7812,2584,48,1,160.97,160.97
7813,2585,93,1,389.08,389.08
7814,2585,1,5,263.13,1315.65
7815,2585,88,1,322.06,322.06
7816,2585,10,1,360.58,360.58
7817,2585,29,1,118.85,118.85
7818,2586,12,5,195.25,976.25
7819,2586,90,5,420.61,2103.05
7820,2587,82,5,327.17,1635.85
7821,2587,100,5,479.73,2398.65
7822,2587,29,4,118.85,475.4
7823,2588,43,2,365.01,730.02
7824,2588,54,5,345.07,1725.35
7825,2589,52,1,134.43,134.43
7826,2589,75,2,190.13,380.26
7827,2589,74,4,463.46,1853.84
7828,2590,61,1,309.79,309.79
7829,2590,100,2,479.73,959.46
7830,2590,96,4,24.45,97.8
7831,2590,67,4,319.21,1276.84
7832,2590,82,2,327.17,654.34
7833,2591,92,5,267.01,1335.05
7834,2591,45,4,184.89,739.56
7835,2592,97,1,337.32,337.32
7836,2592,87,3,485.79,1457.37
7837,2592,92,4,267.01,1068.04
7838,2592,85,2,65.06,130.12
7839,2592,31,3,492.66,1477.98
7840,2593,67,4,319.21,1276.84
7841,2593,17,3,375.79,1127.37
7842,2593,54,4,345.07,1380.28
7843,2594,60,5,317.43,1587.15
7844,2595,42,1,241.8,241.8
7845,2595,40,4,225.49,901.96
7846,2595,19,2,59.16,118.32
7847,2595,40,5,225.49,1127.45
7848,2595,17,2,375.79,751.58
7849,2596,97,4,337.32,1349.28
7850,2597,45,4,184.89,739.56
7851,2597,3,2,275.8,551.6
7852,2598,25,1,392.86,392.86
7853,2598,64,2,404.34,808.68
7854,2599,69,2,64.44,128.88
7855,2600,53,1,105.42,105.42
7856,2600,17,1,375.79,375.79
7857,2601,87,2,485.79,971.58
7858,2602,39,5,259.68,1298.4
7859,2602,49,1,168.14,168.14
7860,2603,22,5,271.14,1355.7
7861,2603,55,5,47.97,239.85
7862,2604,62,5,444.18,2220.9
7863,2604,30,3,193.42,580.26
7864,2604,37,2,121.39,242.78
7865,2604,20,4,411.46,1645.84
7866,2604,35,1,121.6,121.6
7867,2605,4,1,217.56,217.56
7868,2605,6,3,386.9,1160.7
7869,2605,65,2,103.56,207.12
7870,2605,20,4,411.46,1645.84
7871,2606,92,3,267.01,801.03
7872,2607,72,4,257.72,1030.88
7873,2607,78,4,441.78,1767.12
7874,2608,9,4,93.48,373.92
7875,2608,17,1,375.79,375.79
7876,2608,94,5,443.5,2217.5
7877,2608,10,4,360.58,1442.32
7878,2608,37,2,121.39,242.78
7879,2609,28,2,299.14,598.28
7880,2609,56,3,208.09,624.27
7881,2609,91,3,336.75,1010.25
7882,2610,53,3,105.42,316.26
7883,2610,42,2,241.8,483.6
7884,2610,58,4,260.13,1040.52
7885,2611,75,4,190.13,760.52
7886,2612,49,2,168.14,336.28
7887,2612,8,3,297.2,891.6
7888,2612,34,5,435.95,2179.75
7889,2612,63,4,380.74,1522.96
7890,2612,91,5,336.75,1683.75
7891,2613,49,1,168.14,168.14
7892,2613,73,3,446.53,1339.59
7893,2613,55,5,47.97,239.85
7894,2614,62,1,444.18,444.18
7895,2614,26,3,20.11,60.33
7896,2614,21,4,360.32,1441.28
7897,2614,54,2,345.07,690.14
7898,2614,71,1,234.88,234.88
7899,2615,83,4,470.19,1880.76
7900,2615,15,3,31.65,94.95
7901,2615,8,1,297.2,297.2
7902,2615,72,3,257.72,773.16
7903,2616,32,5,100.46,502.3
7904,2616,7,1,102.83,102.83
7905,2616,77,4,493.21,1972.84
7906,2616,16,3,54.7,164.1
7907,2616,58,3,260.13,780.39
7908,2617,8,1,297.2,297.2
7909,2617,40,5,225.49,1127.45
7910,2617,31,4,492.66,1970.64
7911,2617,99,5,403.91,2019.55
7912,2618,72,2,257.72,515.44
7913,2618,38,4,293.18,1172.72
7914,2618,91,4,336.75,1347
7915,2618,35,1,121.6,121.6
7916,2619,89,5,133.38,666.9
7917,2619,80,2,135.98,271.96
7918,2620,58,1,260.13,260.13
7919,2620,62,3,444.18,1332.54
7920,2620,53,4,105.42,421.68
7921,2620,22,5,271.14,1355.7
7922,2621,64,5,404.34,2021.7
7923,2622,15,3,31.65,94.95
7924,2623,54,4,345.07,1380.28
7925,2624,26,1,20.11,20.11
7926,2624,33,5,99.83,499.15
7927,2624,25,4,392.86,1571.44
7928,2624,7,3,102.83,308.49
7929,2624,3,1,275.8,275.8
7930,2625,52,5,134.43,672.15
7931,2625,45,2,184.89,369.78
7932,2625,20,4,411.46,1645.84
7933,2625,87,3,485.79,1457.37
7934,2625,38,4,293.18,1172.72
7935,2626,12,4,195.25,781
7936,2626,32,1,100.46,100.46
7937,2626,3,1,275.8,275.8
7938,2627,50,2,58.66,117.32
7939,2627,82,1,327.17,327.17
7940,2628,81,3,69.38,208.14
7941,2628,49,4,168.14,672.56
7942,2628,69,1,64.44,64.44
7943,2629,51,3,290.5,871.5
7944,2629,96,4,24.45,97.8
7945,2629,27,5,109.12,545.6
7946,2629,66,5,102.27,511.35
7947,2629,25,1,392.86,392.86
7948,2630,4,4,217.56,870.24
7949,2630,7,3,102.83,308.49
7950,2630,92,2,267.01,534.02
7951,2630,12,2,195.25,390.5
7952,2631,11,5,300.33,1501.65
7953,2631,55,1,47.97,47.97
7954,2631,42,3,241.8,725.4
7955,2631,37,1,121.39,121.39
7956,2632,3,1,275.8,275.8
7957,2633,6,3,386.9,1160.7
7958,2634,77,3,493.21,1479.63
7959,2635,87,2,485.79,971.58
7960,2635,40,2,225.49,450.98
7961,2635,65,3,103.56,310.68
7962,2635,90,1,420.61,420.61
7963,2635,48,4,160.97,643.88
7964,2636,6,1,386.9,386.9
7965,2636,30,3,193.42,580.26
7966,2636,23,3,157.5,472.5
7967,2636,25,4,392.86,1571.44
7968,2636,59,3,132.49,397.47
7969,2637,93,5,389.08,1945.4
7970,2637,80,5,135.98,679.9
7971,2638,11,3,300.33,900.99
7972,2638,28,2,299.14,598.28
7973,2639,89,3,133.38,400.14
7974,2639,18,2,111.88,223.76
7975,2640,1,2,263.13,526.26
